,LONGITUD,LATITUD,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT,TOX_FIS_SUP_15_UT,SEMAFORO,GRUPO,Coordenadas
866,-102.0247,20.3807,13.9,75.33,58.8,109200.0,61300.0,59.1,1.0,1.0,1.0,Rojo,LOTICO,POINT (-102.0247 20.3807)
867,-102.09171,20.3836,22.8,38.93,82.6,24196.0,24196.0,91.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-102.09171 20.3836)
868,-102.09684,20.38389,12.3,50.68,50.63,17329.0,12033.0,99.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-102.09684 20.38389)
869,-102.17366,20.36846,21.0,48.0,79.0,19560.0,8820.0,108.8,1.0,1.0,1.0,Rojo,LOTICO,POINT (-102.17366 20.36846)
870,-102.17757,20.36581,15.4,53.68,90.0,19350.0,3990.0,69.2,1.0,1.0,1.0,Rojo,LOTICO,POINT (-102.17757 20.36581)
871,-103.70248,18.74231,2.0,18.3,308.4,9320.0,6440.0,92.7,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.70248 18.74231)
872,-103.71364,18.72404,2.0,17.47,224.6,10760.0,4650.0,95.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.71364 18.72404)
873,-103.71597,18.71725,2.0,10.0,203.6,34480.0,18500.0,92.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.71597 18.71725)
874,-103.73837,18.69446,2.0,11.024,306.5,1354.0,441.0,82.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-103.73837 18.69446)
875,-103.7386,18.6852,2.0,33.925,167.1,17220.0,4590.0,92.9,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-103.7386 18.6852)
876,-103.73548,18.6836,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-103.73548 18.6836)
877,-103.73241,18.68236,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-103.73241 18.68236)
878,-103.7019,18.65992,2.0,10.0,10.0,1935.0,209.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-103.7019 18.65992)
879,-103.702,18.65839,2.0,10.0,10.0,1523.0,51.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-103.702 18.65839)
880,-103.70335,18.65686,2.0,10.0,10.0,2909.0,94.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-103.70335 18.65686)
881,-103.70012,18.65393,4.96,14.9,10.0,15531.0,203.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-103.70012 18.65393)
882,-102.0824,19.3402,2.0,10.0,10.0,24196.0,24196.0,69.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-102.0824 19.3402)
883,-102.06979,19.36078,2.0,10.0,10.0,24196.0,24196.0,96.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-102.06979 19.36078)
884,-102.02637,19.42327,232.25,393.38,71.0,6867000.0,6488000.0,10.0,1.645,8.823,1.0,Rojo,LOTICO,POINT (-102.02637 19.42327)
885,-102.02288,19.41893,890.0,1875.5,176.0,24196.0,24196.0,10.0,1.0,3.004,1.0,Rojo,LOTICO,POINT (-102.02288 19.41893)
886,-102.0591,18.93365,2.0,10.0,14.8,1430.0,41.0,105.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-102.0591 18.93365)
887,-102.13444,18.84971,2.0,21.53,242.33,61310.0,38730.0,91.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-102.13444 18.84971)
888,-102.78732,18.08452,2.63,27.01,152.6,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-102.78732 18.08452)
889,-102.81401,18.09528,2.63,27.01,73.4,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-102.81401 18.09528)
890,-102.90333,18.13406,2.63,27.01,23.8,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-102.90333 18.13406)
891,-103.34867,18.26772,2.63,27.01,63.7,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-103.34867 18.26772)
892,-103.34825,18.26871,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-103.34825 18.26871)
893,-103.34965,18.26794,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-103.34965 18.26794)
894,-103.42129,18.30145,2.63,27.01,26.6,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-103.42129 18.30145)
895,-103.43541,18.30652,2.63,27.01,74.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-103.43541 18.30652)
896,-103.44821,18.31176,2.63,27.01,13.76,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-103.44821 18.31176)
897,-103.55882,18.45383,2.63,27.01,64.7,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-103.55882 18.45383)
898,-103.55493,18.4566,2.0,10.176,36.1333,2359.0,223.0,106.9,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-103.55493 18.4566)
899,-101.46092,20.32511,9.0,48.0,10.0,24000.0,24000.0,23.1,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.46092 20.32511)
900,-101.62704,20.30713,12.0,94.0,48.0,24000.0,11000.0,49.6,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.62704 20.30713)
901,-101.62761,20.30303,11.0,75.0,54.0,24000.0,24000.0,45.1,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.62761 20.30303)
902,-101.69516,20.19095,17.0,87.0,90.0,24000.0,230.0,20.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.69516 20.19095)
903,-101.69766,20.1851,9.0,33.0,60.0,1500.0,430.0,63.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-101.69766 20.1851)
904,-101.73778,20.09815,15.0,66.0,20.0,150.0,150.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.73778 20.09815)
905,-101.7256,20.12715,16.0,79.0,23.0,460.0,460.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.7256 20.12715)
906,-101.81221,20.20332,21.0,54.0,93.0,24000.0,110.0,41.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.81221 20.20332)
907,-101.77807,19.82565,6.0,10.0,26.0,43.0,43.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-101.77807 19.82565)
908,-101.78477,19.82353,8.0,42.0,10.0,9.0,4.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.78477 19.82353)
909,-101.7894,19.82631,9.0,73.0,15.0,9.0,9.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.7894 19.82631)
910,-101.76656,19.90702,6.0,43.0,10.0,4.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.76656 19.90702)
911,-101.76713,19.90735,7.0,41.0,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.76713 19.90735)
912,-101.75155,19.93211,6.0,31.0,23.0,11000.0,280.0,10.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-101.75155 19.93211)
913,-101.61774,19.67497,29.0,133.0,22.0,39.0,39.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.61774 19.67497)
914,-101.60502,19.68046,25.0,90.0,26.0,4.0,4.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.60502 19.68046)
915,-101.60831,19.63981,16.0,135.0,38.0,93.0,93.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.60831 19.63981)
916,-101.58716,19.6383,24.0,120.0,40.0,93.0,11.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.58716 19.6383)
917,-101.57868,19.64727,26.0,139.0,20.0,4.0,4.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.57868 19.64727)
918,-101.55167,19.6512,26.0,118.0,48.0,1100.0,460.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.55167 19.6512)
919,-101.58576,19.66582,23.0,129.0,24.0,43.0,23.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.58576 19.66582)
920,-101.63602,19.64891,31.0,122.0,22.0,23.0,23.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.63602 19.64891)
921,-101.6563,19.63241,26.0,122.0,26.0,75.0,7.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.6563 19.63241)
922,-101.64755,19.60226,21.0,145.0,40.0,9.0,9.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.64755 19.60226)
923,-101.63129,19.59165,25.0,88.0,40.0,7.0,4.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.63129 19.59165)
924,-101.65358,19.57213,24.0,116.0,29.0,1100.0,120.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.65358 19.57213)
925,-101.65878,19.57031,22.0,120.0,64.0,460.0,150.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.65878 19.57031)
926,-101.68867,19.59046,22.0,147.0,60.0,1100.0,1100.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.68867 19.59046)
927,-101.68131,19.59596,29.0,115.0,62.0,150.0,28.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.68131 19.59596)
928,-101.62695,19.55587,22.0,141.0,70.0,24000.0,150.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.62695 19.55587)
929,-101.61696,19.54374,21.0,131.0,44.0,1100.0,28.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.61696 19.54374)
930,-101.72353,19.44056,26.0,141.0,10.0,23.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.72353 19.44056)
931,-101.73332,19.44959,6.0,145.0,10.0,39.0,4.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.73332 19.44959)
932,-101.73962,19.45381,7.0,43.0,10.0,43.0,9.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.73962 19.45381)
933,-101.74389,19.43392,16.0,79.0,10.0,9.0,4.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.74389 19.43392)
934,-101.71204,19.42656,7.0,42.0,11.0,24000.0,24000.0,37.1,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.71204 19.42656)
935,-101.28352,19.60348,13.0,48.0,60.0,28.0,21.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.28352 19.60348)
936,-101.27713,19.6085,13.0,36.0,12.0,93.0,93.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-101.27713 19.6085)
937,-101.26205,19.61816,10.0,59.0,10.0,210.0,150.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.26205 19.61816)
938,-101.25845,19.62962,8.0,44.0,10.0,43.0,23.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.25845 19.62962)
939,-101.26007,19.63088,2.0,67.0,10.0,430.0,430.0,60.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.26007 19.63088)
940,-101.27443,19.64468,6.0,71.0,10.0,9.0,4.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.27443 19.64468)
941,-101.271,19.64828,4.0,90.0,10.0,230.0,230.0,48.5,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.271 19.64828)
942,-101.26847,19.65201,6.0,61.0,10.0,23.0,23.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-101.26847 19.65201)
943,-101.25545,19.66087,46.0,444.0,54.0,24000.0,11000.0,17.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.25545 19.66087)
944,-101.25603,19.65163,16.0,30.0,13.0,2800.0,2100.0,21.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-101.25603 19.65163)
945,-101.25554,19.65906,42.0,572.0,28.0,11000.0,11000.0,28.8,1.0,1.239,1.0,Rojo,LOTICO,POINT (-101.25554 19.65906)
946,-101.23823,19.68751,25.0,117.0,80.0,24000.0,200.0,30.1,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.23823 19.68751)
947,-101.13477,19.73386,64.0,149.0,48.0,11000.0,11000.0,58.39,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.13477 19.73386)
948,-101.10961,19.7395,26.0,127.0,114.0,24000.0,24000.0,10.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.10961 19.7395)
949,-101.09534,19.74042,26.0,125.0,114.0,24000.0,24000.0,16.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.09534 19.74042)
950,-100.9399,19.88168,34.0,327.0,140.0,93.0,93.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-100.9399 19.88168)
951,-100.41941,19.90471,18.0,95.0,42.0,90.0,40.0,10.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-100.41941 19.90471)
952,-100.94225,19.95696,23.0,213.0,10.0,150.0,23.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-100.94225 19.95696)
953,-100.89322,19.95101,92.0,239.0,80.0,240.0,23.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-100.89322 19.95101)
954,-100.85033,19.93008,109.0,491.0,460.0,1100.0,460.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-100.85033 19.93008)
955,-100.32356,19.89361,10.0,79.0,14.0,110.0,110.0,90.9,1.0,1.0,1.0,Rojo,LOTICO,POINT (-100.32356 19.89361)
956,-100.45225,19.9734,10.0,50.0,70.0,3.0,3.0,94.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-100.45225 19.9734)
957,-100.38799,19.91698,8.0,102.0,38.0,40.0,40.0,83.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-100.38799 19.91698)
958,-100.36788,19.90756,9.0,91.0,37.0,90.0,40.0,88.9,1.0,1.0,1.0,Rojo,LOTICO,POINT (-100.36788 19.90756)
959,-100.3413,19.89776,12.0,72.0,40.0,1500.0,1500.0,89.8,1.0,1.0,1.0,Rojo,LOTICO,POINT (-100.3413 19.89776)
960,-100.33461,19.89981,17.0,78.0,26.0,930.0,210.0,90.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-100.33461 19.89981)
961,-100.26426,20.03135,19.0,78.0,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-100.26426 20.03135)
